# gnuplot data generated by MooNMD
#          x           y           p         psi         u-1         u-2         |u|
#
 20.50000000  2.00000000  0.00441999  1.64657678  1.12730229  0.01317115  1.12737923
 20.50000000  1.50000000  0.00400399  1.08819764  1.09717638  0.01250545  1.09724764
 21.25000000  1.50000000 -0.00205520  1.08034017  1.09353757  0.00838515  1.09356972
 21.25000000  2.00000000 -0.00163920  1.63796081  1.12739408  0.00969091  1.12743573
 20.50000000  2.00000000  0.00441999  1.64657678  1.12730229  0.01317115  1.12737923


 20.50000000  1.00000000  0.00340412  0.56737321  0.95842236  0.00838918  0.95845907
 21.25000000  1.00000000 -0.00257614  0.56231992  0.95139238  0.00511307  0.95140612
 21.25000000  1.50000000 -0.00202993  1.08034017  1.09353757  0.00838515  1.09356972
 20.50000000  1.50000000  0.00395033  1.08819764  1.09717638  0.01250545  1.09724764
 20.50000000  1.00000000  0.00340412  0.56737321  0.95842236  0.00838918  0.95845907


 22.00000000  3.00000000 -0.00674712  2.76211878  1.13046992  0.00700743  1.13049164
 21.25000000  3.00000000 -0.00166269  2.76811411  1.12979561  0.00896730  1.12983120
 21.25000000  2.50000000 -0.00153810  2.20293467  1.13082518  0.00955152  1.13086552
 22.00000000  2.50000000 -0.00662253  2.19667444  1.13114199  0.00713890  1.13116452
 22.00000000  3.00000000 -0.00674712  2.76211878  1.13046992  0.00700743  1.13049164


 20.50000000  3.00000000  0.00390605  2.77567791  1.12842082  0.01110973  1.12847551
 20.50000000  2.50000000  0.00423201  2.21115190  1.12963029  0.01225757  1.12969679
 21.25000000  2.50000000 -0.00145841  2.20293467  1.13082518  0.00955152  1.13086552
 21.25000000  3.00000000 -0.00178437  2.76811411  1.12979561  0.00896730  1.12983120
 20.50000000  3.00000000  0.00390605  2.77567791  1.12842082  0.01110973  1.12847551


 20.50000000  2.00000000  0.00434665  1.64657678  1.12730229  0.01317115  1.12737923
 21.25000000  2.00000000 -0.00159220  1.63796081  1.12739408  0.00969091  1.12743573
 21.25000000  2.50000000 -0.00156132  2.20293467  1.13082518  0.00955152  1.13086552
 20.50000000  2.50000000  0.00437753  2.21115190  1.12963029  0.01225757  1.12969679
 20.50000000  2.00000000  0.00434665  1.64657678  1.12730229  0.01317115  1.12737923


 22.00000000  2.00000000 -0.00678830  1.63177226  1.12655515  0.00680357  1.12657569
 22.00000000  2.50000000 -0.00666212  2.19667444  1.13114199  0.00713890  1.13116452
 21.25000000  2.50000000 -0.00147779  2.20293467  1.13082518  0.00955152  1.13086552
 21.25000000  2.00000000 -0.00160397  1.63796081  1.12739408  0.00969091  1.12743573
 22.00000000  2.00000000 -0.00678830  1.63177226  1.12655515  0.00680357  1.12657569


 19.00000000  3.00000000  0.01713824  2.79574318  1.12362545  0.01548250  1.12373212
 19.00000000  2.50000000  0.01856229  2.23360957  1.12473675  0.01730851  1.12486993
 19.75000000  2.50000000  0.01123602  2.22141736  1.12747386  0.01489310  1.12757222
 19.75000000  3.00000000  0.00981197  2.78488277  1.12631328  0.01326833  1.12639143
 19.00000000  3.00000000  0.01713824  2.79574318  1.12362545  0.01548250  1.12373212


 19.00000000  2.00000000  0.01998177  1.67148030  1.12268909  0.01926825  1.12285443
 19.75000000  2.00000000  0.01176538  1.65785088  1.12567700  0.01658094  1.12579911
 19.75000000  2.50000000  0.01084047  2.22141736  1.12747386  0.01489310  1.12757222
 19.00000000  2.50000000  0.01905686  2.23360957  1.12473675  0.01730851  1.12486993
 19.00000000  2.00000000  0.01998177  1.67148030  1.12268909  0.01926825  1.12285443


 20.50000000  2.00000000  0.00447060  1.64657678  1.12730229  0.01317115  1.12737923
 20.50000000  2.50000000  0.00420045  2.21115190  1.12963029  0.01225757  1.12969679
 19.75000000  2.50000000  0.01116911  2.22141736  1.12747386  0.01489310  1.12757222
 19.75000000  2.00000000  0.01143926  1.65785088  1.12567700  0.01658094  1.12579911
 20.50000000  2.00000000  0.00447060  1.64657678  1.12730229  0.01317115  1.12737923


 20.50000000  3.00000000  0.00369530  2.77567791  1.12842082  0.01110973  1.12847551
 19.75000000  3.00000000  0.01015636  2.78488277  1.12631328  0.01326833  1.12639143
 19.75000000  2.50000000  0.01088043  2.22141736  1.12747386  0.01489310  1.12757222
 20.50000000  2.50000000  0.00441937  2.21115190  1.12963029  0.01225757  1.12969679
 20.50000000  3.00000000  0.00369530  2.77567791  1.12842082  0.01110973  1.12847551


 19.00000000  3.00000000  0.01666331  2.79574318  1.12362545  0.01548250  1.12373212
 19.75000000  3.00000000  0.01020581  2.78488277  1.12631328  0.01326833  1.12639143
 19.75000000  3.50000000  0.00845994  3.34771215  1.12503960  0.01166395  1.12510007
 19.00000000  3.50000000  0.01491744  3.35720281  1.12220458  0.01348352  1.12228558
 19.00000000  3.00000000  0.01666331  2.79574318  1.12362545  0.01548250  1.12373212


 20.50000000  3.00000000  0.00394059  2.77567791  1.12842082  0.01110973  1.12847551
 20.50000000  3.50000000  0.00289325  3.33955591  1.12715330  0.00994722  1.12719719
 19.75000000  3.50000000  0.00880162  3.34771215  1.12503960  0.01166395  1.12510007
 19.75000000  3.00000000  0.00984896  2.78488277  1.12631328  0.01326833  1.12639143
 20.50000000  3.00000000  0.00394059  2.77567791  1.12842082  0.01110973  1.12847551


 20.50000000  4.00000000  0.00189053  3.90286956  1.12615973  0.00878227  1.12619397
 19.75000000  4.00000000  0.00723702  3.90997184  1.12404648  0.01003236  1.12409125
 19.75000000  3.50000000  0.00849495  3.34771215  1.12503960  0.01166395  1.12510007
 20.50000000  3.50000000  0.00314846  3.33955591  1.12715330  0.00994722  1.12719719
 20.50000000  4.00000000  0.00189053  3.90286956  1.12615973  0.00878227  1.12619397


 19.00000000  4.00000000  0.01255496  3.91802198  1.12110399  0.01129295  1.12116087
 19.00000000  3.50000000  0.01447826  3.35720281  1.12220458  0.01348352  1.12228558
 19.75000000  3.50000000  0.00883635  3.34771215  1.12503960  0.01166395  1.12510007
 19.75000000  4.00000000  0.00691305  3.90997184  1.12404648  0.01003236  1.12409125
 19.00000000  4.00000000  0.01255496  3.91802198  1.12110399  0.01129295  1.12116087


 22.00000000  3.00000000 -0.00667023  2.76211878  1.13046992  0.00700743  1.13049164
 22.00000000  3.50000000 -0.00700504  3.32707970  1.12941717  0.00668814  1.12943698
 21.25000000  3.50000000 -0.00209847  3.33269445  1.12858684  0.00826291  1.12861708
 21.25000000  3.00000000 -0.00176367  2.76811411  1.12979561  0.00896730  1.12983120
 22.00000000  3.00000000 -0.00667023  2.76211878  1.13046992  0.00700743  1.13049164


 22.00000000  4.00000000 -0.00739769  3.89154958  1.12851148  0.00627171  1.12852891
 21.25000000  4.00000000 -0.00271934  3.89672816  1.12760676  0.00750946  1.12763176
 21.25000000  3.50000000 -0.00222426  3.33269445  1.12858684  0.00826291  1.12861708
 22.00000000  3.50000000 -0.00690261  3.32707970  1.12941717  0.00668814  1.12943698
 22.00000000  4.00000000 -0.00739769  3.89154958  1.12851148  0.00627171  1.12852891


 20.50000000  4.00000000  0.00212147  3.90286956  1.12615973  0.00878227  1.12619397
 20.50000000  3.50000000  0.00291882  3.33955591  1.12715330  0.00994722  1.12719719
 21.25000000  3.50000000 -0.00208027  3.33269445  1.12858684  0.00826291  1.12861708
 21.25000000  4.00000000 -0.00287762  3.89672816  1.12760676  0.00750946  1.12763176
 20.50000000  4.00000000  0.00212147  3.90286956  1.12615973  0.00878227  1.12619397


 20.50000000  3.00000000  0.00372253  2.77567791  1.12842082  0.01110973  1.12847551
 21.25000000  3.00000000 -0.00164265  2.76811411  1.12979561  0.00896730  1.12983120
 21.25000000  3.50000000 -0.00224457  3.33269445  1.12858684  0.00826291  1.12861708
 20.50000000  3.50000000  0.00312061  3.33955591  1.12715330  0.00994722  1.12719719
 20.50000000  3.00000000  0.00372253  2.77567791  1.12842082  0.01110973  1.12847551


 22.00000000  5.00000000 -0.00845177  5.01933894  1.12736691  0.00531511  1.12737944
 21.25000000  5.00000000 -0.00425923  5.02360159  1.12651025  0.00599474  1.12652620
 21.25000000  4.50000000 -0.00358920  4.46033206  1.12685131  0.00674814  1.12687151
 22.00000000  4.50000000 -0.00778173  4.45561115  1.12777176  0.00581013  1.12778673
 22.00000000  5.00000000 -0.00845177  5.01933894  1.12736691  0.00531511  1.12737944


 20.50000000  5.00000000 -0.00017073  5.02834483  1.12524976  0.00653617  1.12526874
 20.50000000  4.50000000  0.00081321  4.46575985  1.12544524  0.00764059  1.12547118
 21.25000000  4.50000000 -0.00347619  4.46033206  1.12685131  0.00674814  1.12687151
 21.25000000  5.00000000 -0.00446012  5.02360159  1.12651025  0.00599474  1.12652620
 20.50000000  5.00000000 -0.00017073  5.02834483  1.12524976  0.00653617  1.12526874


 20.50000000  4.00000000  0.00191535  3.90286956  1.12615973  0.00878227  1.12619397
 21.25000000  4.00000000 -0.00270352  3.89672816  1.12760676  0.00750946  1.12763176
 21.25000000  4.50000000 -0.00362629  4.46033206  1.12685131  0.00674814  1.12687151
 20.50000000  4.50000000  0.00099258  4.46575985  1.12544524  0.00764059  1.12547118
 20.50000000  4.00000000  0.00191535  3.90286956  1.12615973  0.00878227  1.12619397


 22.00000000  4.00000000 -0.00727940  3.89154958  1.12851148  0.00627171  1.12852891
 22.00000000  4.50000000 -0.00788551  4.45561115  1.12777176  0.00581013  1.12778673
 21.25000000  4.50000000 -0.00346472  4.46033206  1.12685131  0.00674814  1.12687151
 21.25000000  4.00000000 -0.00285862  3.89672816  1.12760676  0.00750946  1.12763176
 22.00000000  4.00000000 -0.00727940  3.89154958  1.12851148  0.00627171  1.12852891


 19.00000000  5.00000000  0.00788457  5.03858598  1.12074021  0.00676973  1.12076065
 19.00000000  4.50000000  0.00985540  4.47841010  1.12048416  0.00902076  1.12052047
 19.75000000  4.50000000  0.00554738  4.47182293  1.12339803  0.00840742  1.12342949
 19.75000000  5.00000000  0.00357654  5.03341650  1.12341449  0.00682306  1.12343521
 19.00000000  5.00000000  0.00788457  5.03858598  1.12074021  0.00676973  1.12076065


 19.00000000  4.00000000  0.01216069  3.91802198  1.12110399  0.01129295  1.12116087
 19.75000000  4.00000000  0.00726023  3.90997184  1.12404648  0.01003236  1.12409125
 19.75000000  4.50000000  0.00526948  4.47182293  1.12339803  0.00840742  1.12342949
 19.00000000  4.50000000  0.01016995  4.47841010  1.12048416  0.00902076  1.12052047
 19.00000000  4.00000000  0.01216069  3.91802198  1.12110399  0.01129295  1.12116087


 20.50000000  4.00000000  0.00214184  3.90286956  1.12615973  0.00878227  1.12619397
 20.50000000  4.50000000  0.00076730  4.46575985  1.12544524  0.00764059  1.12547118
 19.75000000  4.50000000  0.00556959  4.47182293  1.12339803  0.00840742  1.12342949
 19.75000000  4.00000000  0.00694414  3.90997184  1.12404648  0.01003236  1.12409125
 20.50000000  4.00000000  0.00214184  3.90286956  1.12615973  0.00878227  1.12619397


 20.50000000  5.00000000 -0.00043765  5.02834483  1.12524976  0.00653617  1.12526874
 19.75000000  5.00000000  0.00391094  5.03341650  1.12341449  0.00682306  1.12343521
 19.75000000  4.50000000  0.00532563  4.47182293  1.12339803  0.00840742  1.12342949
 20.50000000  4.50000000  0.00097705  4.46575985  1.12544524  0.00764059  1.12547118
 20.50000000  5.00000000 -0.00043765  5.02834483  1.12524976  0.00653617  1.12526874


 19.00000000  5.00000000  0.00732257  5.03858598  1.12074021  0.00676973  1.12076065
 19.75000000  5.00000000  0.00400578  5.03341650  1.12341449  0.00682306  1.12343521
 19.75000000  6.25000000 -0.00053927  6.43757897  1.12384586  0.00380594  1.12385230
 19.00000000  6.25000000  0.00277752  6.43998170  1.12231929  0.00231115  1.12232167
 19.00000000  5.00000000  0.00732257  5.03858598  1.12074021  0.00676973  1.12076065


 20.50000000  5.00000000 -0.00007772  5.02834483  1.12524976  0.00653617  1.12526874
 20.50000000  6.25000000 -0.00345873  6.43440471  1.12489720  0.00443459  1.12490594
 19.75000000  6.25000000  0.00007534  6.43757897  1.12384586  0.00380594  1.12385230
 19.75000000  5.00000000  0.00345635  5.03341650  1.12341449  0.00682306  1.12343521
 20.50000000  5.00000000 -0.00007772  5.02834483  1.12524976  0.00653617  1.12526874


 20.50000000  7.50000000 -0.00567936  7.83878723  1.12039347  0.00375857  1.12039978
 19.75000000  7.50000000 -0.00312759  7.84144521  1.12069320  0.00311477  1.12069753
 19.75000000  6.25000000 -0.00046506  6.43757897  1.12384586  0.00380594  1.12385230
 20.50000000  6.25000000 -0.00301683  6.43440471  1.12489720  0.00443459  1.12490594
 20.50000000  7.50000000 -0.00567936  7.83878723  1.12039347  0.00375857  1.12039978


 19.00000000  7.50000000 -0.00138504  7.84326295  1.12153459  0.00140753  1.12153547
 19.00000000  6.25000000  0.00217289  6.43998170  1.12231929  0.00231115  1.12232167
 19.75000000  6.25000000  0.00000001  6.43757897  1.12384586  0.00380594  1.12385230
 19.75000000  7.50000000 -0.00355792  7.84144521  1.12069320  0.00311477  1.12069753
 19.00000000  7.50000000 -0.00138504  7.84326295  1.12153459  0.00140753  1.12153547


 22.00000000  5.00000000 -0.00823278  5.01933894  1.12736691  0.00531511  1.12737944
 22.00000000  6.25000000 -0.00993564  6.42767952  1.12628340  0.00425545  1.12629143
 21.25000000  6.25000000 -0.00622167  6.43099589  1.12567878  0.00450381  1.12568779
 21.25000000  5.00000000 -0.00451881  5.02360159  1.12651025  0.00599474  1.12652620
 22.00000000  5.00000000 -0.00823278  5.01933894  1.12736691  0.00531511  1.12737944


 22.00000000  7.50000000 -0.01101698  7.83309728  1.12065267  0.00356949  1.12065835
 21.25000000  7.50000000 -0.00791216  7.83589574  1.12042627  0.00381697  1.12043277
 21.25000000  6.25000000 -0.00657075  6.43099589  1.12567878  0.00450381  1.12568779
 22.00000000  6.25000000 -0.00967556  6.42767952  1.12628340  0.00425545  1.12629143
 22.00000000  7.50000000 -0.01101698  7.83309728  1.12065267  0.00356949  1.12065835


 20.50000000  7.50000000 -0.00532854  7.83878723  1.12039347  0.00375857  1.12039978
 20.50000000  6.25000000 -0.00340404  6.43440471  1.12489720  0.00443459  1.12490594
 21.25000000  6.25000000 -0.00626379  6.43099589  1.12567878  0.00450381  1.12568779
 21.25000000  7.50000000 -0.00818829  7.83589574  1.12042627  0.00381697  1.12043277
 20.50000000  7.50000000 -0.00532854  7.83878723  1.12039347  0.00375857  1.12039978


 20.50000000  5.00000000 -0.00052034  5.02834483  1.12524976  0.00653617  1.12526874
 21.25000000  5.00000000 -0.00417242  5.02360159  1.12651025  0.00599474  1.12652620
 21.25000000  6.25000000 -0.00661304  6.43099589  1.12567878  0.00450381  1.12568779
 20.50000000  6.25000000 -0.00296097  6.43440471  1.12489720  0.00443459  1.12490594
 20.50000000  5.00000000 -0.00052034  5.02834483  1.12524976  0.00653617  1.12526874


 22.00000000 10.00000000 -0.01136617 10.00085824  0.02472683 -0.00000860  0.02472683
 21.25000000 10.00000000 -0.00886150 10.00084856  0.02455296 -0.00000921  0.02455296
 21.25000000  8.75000000 -0.00880694  9.21065129  1.02666951  0.00330846  1.02667484
 22.00000000  8.75000000 -0.01131161  9.20842895  1.02803689  0.00287680  1.02804092
 22.00000000 10.00000000 -0.01136617 10.00085824  0.02472683 -0.00000860  0.02472683


 20.50000000 10.00000000 -0.00684005 10.00083591  0.02433674 -0.00001104  0.02433675
 20.50000000  8.75000000 -0.00671977  9.21321915  1.02531332  0.00368755  1.02531995
 21.25000000  8.75000000 -0.00875956  9.21065129  1.02666951  0.00330846  1.02667484
 21.25000000 10.00000000 -0.00887985 10.00084856  0.02455296 -0.00000921  0.02455296
 20.50000000 10.00000000 -0.00684005 10.00083591  0.02433674 -0.00001104  0.02433675


 20.50000000  7.50000000 -0.00564609  7.83878723  1.12039347  0.00375857  1.12039978
 21.25000000  7.50000000 -0.00793520  7.83589574  1.12042627  0.00381697  1.12043277
 21.25000000  8.75000000 -0.00890695  9.21065129  1.02666951  0.00330846  1.02667484
 20.50000000  8.75000000 -0.00661784  9.21321915  1.02531332  0.00368755  1.02531995
 20.50000000  7.50000000 -0.00564609  7.83878723  1.12039347  0.00375857  1.12039978


 22.00000000  7.50000000 -0.01082774  7.83309728  1.12065267  0.00356949  1.12065835
 22.00000000  8.75000000 -0.01142192  9.20842895  1.02803689  0.00287680  1.02804092
 21.25000000  8.75000000 -0.00874567  9.21065129  1.02666951  0.00330846  1.02667484
 21.25000000  7.50000000 -0.00815149  7.83589574  1.12042627  0.00381697  1.12043277
 22.00000000  7.50000000 -0.01082774  7.83309728  1.12065267  0.00356949  1.12065835


 19.00000000 10.00000000 -0.00460456 10.00080620  0.02379011 -0.00001380  0.02379011
 19.00000000  8.75000000 -0.00427123  9.21892317  1.02352920  0.00374976  1.02353607
 19.75000000  8.75000000 -0.00509135  9.21604282  1.02416043  0.00389423  1.02416783
 19.75000000 10.00000000 -0.00542467 10.00082172  0.02407798 -0.00001269  0.02407798
 19.00000000 10.00000000 -0.00460456 10.00080620  0.02379011 -0.00001380  0.02379011


 19.00000000  7.50000000 -0.00188470  7.84326295  1.12153459  0.00140753  1.12153547
 19.75000000  7.50000000 -0.00315305  7.84144521  1.12069320  0.00311477  1.12069753
 19.75000000  8.75000000 -0.00532028  9.21604282  1.02416043  0.00389423  1.02416783
 19.00000000  8.75000000 -0.00405193  9.21892317  1.02352920  0.00374976  1.02353607
 19.00000000  7.50000000 -0.00188470  7.84326295  1.12153459  0.00140753  1.12153547


 20.50000000  7.50000000 -0.00535418  7.83878723  1.12039347  0.00375857  1.12039978
 20.50000000  8.75000000 -0.00683865  9.21321915  1.02531332  0.00368755  1.02531995
 19.75000000  8.75000000 -0.00502219  9.21604282  1.02416043  0.00389423  1.02416783
 19.75000000  7.50000000 -0.00353772  7.84144521  1.12069320  0.00311477  1.12069753
 20.50000000  7.50000000 -0.00535418  7.83878723  1.12039347  0.00375857  1.12039978


 20.50000000 10.00000000 -0.00686420 10.00083591  0.02433674 -0.00001104  0.02433675
 19.75000000 10.00000000 -0.00539124 10.00082172  0.02407798 -0.00001269  0.02407798
 19.75000000  8.75000000 -0.00517904  9.21604282  1.02416043  0.00389423  1.02416783
